timestamp,status,iou,h_det,h_gt,l_det,l_gt,score,type_det,type_gt,w_det,w_gt,x_det,x_gt,y_det,y_gt,z_det,z_gt
22473.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,29.6187204306,,24.938834675,,-0.0442168929899
22473.766,fp,0.0,1.5786113739013672,,4.029560565948486,,0.934512909536016,Car,,1.693752646446228,,22.90325205180295,,19.559754183479896,,-0.5892661278902374,
22473.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,29.3523899014,,24.800361995,,-0.0818246645022
22473.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,28.8454556692,,24.520710040900003,,-0.09395059182389999
22473.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,28.6054798795,,24.3874798603,,-0.0750616296394
22474.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,28.373000254,,24.259494663,,-0.0484825568084
22474.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,28.1442865792,,24.1338900044,,-0.019652525376599998
22474.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,27.914467239,,24.010908644,,0.007474219886029999
22474.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,27.687775595700003,,23.8820875921,,0.0299212554269
22474.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,27.4537483332,,23.7566048994,,0.0476263389288
22474.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,27.2214077446,,23.622387905700002,,0.0613250572069
22474.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,26.9807742508,,23.4894143583,,0.0714980152958
22474.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,26.7401253138,,23.3475497299,,0.0784847811764
22474.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,26.4913494306,,23.205361661199998,,0.0826675091293
22474.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,26.2416201555,,23.0544888038,,0.08471627244550001
22474.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.9842768521,,22.9022577853,,0.08530639458049999
22474.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.7261955695,,22.7412120675,,0.08474683669119999
22474.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.461302800100004,,22.579596168000002,,0.0833188608688
22474.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,25.203694725100004,,22.410358454,,0.0813615202179
22474.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.9541044212,,22.243953096,,0.0794798574543
22474.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.7173099936,,22.076928049499998,,0.07755470463769999
22474.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.4833761352,,21.9175927173,,0.0756537922497
22474.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.257673736100003,,21.7569095286,,0.0736153702987
22474.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,24.0325914694,,21.602459400100003,,0.071440649032
22474.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.8144508123,,21.4451153658,,0.0692909633296
22475.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.5939381468,,21.291716421,,0.0674093092203
22475.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.3779856854,,21.131603163399998,,0.0659705054206
22475.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,23.1572986498,,20.973152675,,0.06461022152700001
22475.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.9405556637,,20.805817083900003,,0.0634215722577
22475.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.7181529737,,20.6390178475,,0.062349714226799996
22475.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.4994734757,,20.4619994912,,0.0614991961417
22475.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.2749040794,,20.284823351900002,,0.060879488676300005
22475.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,22.053721415300004,,20.0972168056,,0.060381711462400005
22475.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.827082544099998,,19.9107467504,,0.0602016173518
22475.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.607884129899997,,19.7196468086,,0.0603475881845
22475.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.3887135841,,19.5416423058,,0.060811109795000005
22475.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,21.1808752396,,19.3652028647,,0.0615006039959
22475.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.9731195028,,19.2021437273,,0.0622685391474
22475.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.7743842573,,19.0370247715,,0.06286931908230001
22475.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.5707514434,,18.8776229393,,0.0634178313528
22475.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.3738880064,,18.7118678906,,0.0637284396581
22475.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,20.1720930082,,18.5522044081,,0.0641030224488
22475.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.977107771700002,,18.3861507491,,0.0645042946069
22475.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.777152292100002,,18.226261326,,0.0650116519019
22475.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.580870604,,18.0543233603,,0.0653153779572
22476.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.3740475021,,17.8793078392,,0.0654771328955
22476.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,19.1691328812,,17.6893522075,,0.06568536889219999
22476.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.959791714,,17.4958885018,,0.065969549796
22476.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.7640170713,,17.2889137779,,0.066497001021
22476.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.5693602052,,17.0879407444,,0.0683962334571
22476.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.3811657719,,16.886650033800002,,0.07658821926249999
22476.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,18.1897294501,,16.6938164667,,0.0901011809493
22476.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.9940448855,,16.509837298,,0.105062357743
22476.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.794005566,,16.3320006943,,0.117040171313
22476.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.5943811145,,16.1563650358,,0.115394088926
22476.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.3968259227,,15.981078793499998,,0.10762806390799999
22476.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.199684449,,15.804711718900002,,0.0984393866855
22476.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,17.0008778953,,15.6268190291,,0.0897524098436
22476.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,16.8006100586,,15.445678642,,0.0828180223665
22476.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,16.5996161543,,15.25950517,,0.07808539576449999
22476.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,16.397876986099998,,15.067930347999999,,0.0749613295286
22476.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,16.1939723368,,14.8734503069,,0.07220474355
22476.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.9890758471,,14.6795705773,,0.07020388022730001
22476.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.7856081105,,14.490499126300001,,0.0720410950451
22476.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.5721752448,,14.3133057281,,0.0863294993413
22477.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.3499624757,,14.1430479502,,0.104496867046
22477.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,15.119207725,,13.9760796536,,0.119858101533
22477.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,14.8807563275,,13.811380010899999,,0.130833285819
22477.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,14.6319594047,,13.6498169679,,0.13590747205
22477.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,14.3753391518,,13.487052256199998,,0.137000067891
22477.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,14.111959535599999,,13.321011805,,0.134834406647
22477.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,13.8386065029,,13.155009749100001,,0.128653195813
22477.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,13.554175108099999,,12.989966733900001,,0.120110296754
22477.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,13.2634650582,,12.8215740785,,0.11237185683800001
22477.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,12.9627087443,,12.6565806074,,0.10214733455399999
22477.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,12.6585753461,,12.4907504459,,0.0947279860091
22477.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,12.3569323976,,12.3295698645,,0.08776409828960001
22481.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,3.15559408871,,3.0815620440499996,,0.0792287762918
22481.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,3.3093505903200002,,2.92736556204,,0.0796418419222
22481.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,3.4594323522800003,,2.77869180592,,0.08028657145330001
22481.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,3.6040810401499996,,2.63604652073,,0.0810044906975
22481.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,3.74491927047,,2.49772249554,,0.0815804730849
22481.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,3.8844207849,,2.36137067393,,0.0819406384794
22481.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,4.023242495330001,,2.2263070485,,0.08215818644600001
22481.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,4.16273364767,,2.0912177782,,0.0822500396603
22481.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,4.30431597975,,1.95474253995,,0.08225422696880001
22481.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,4.44907781678,,1.8161193798800002,,0.08220679684780001
22481.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,4.59741151138,,1.67448147589,,0.0821561981185
22481.516,fp,0.0,1.7354788780212402,,-0.05576777830719948,,0.9586980012534654,Car,,0.6543896198272705,,11.338230600436821,,5.658050165969124,,-0.9819290391401764,
22481.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,4.74997335513,,1.5296130669799999,,0.0821311714156
22481.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,4.906681751,,1.3811371101899999,,0.0821551658622
22481.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,5.06552510508,,1.23100378724,,0.08234024236239999
22481.716,fp,0.0,1.5350998640060425,,4.201695919036865,,1.0,Car,,1.6743379831314087,,4.081734727415983,,0.4870659886833802,,-0.5745546066990497,
22481.766,tp,0.051315780874379595,1.5334163904190063,1.66727590561,4.0135273933410645,4.61100578308,0.9999989271167776,Car,Car,1.659340262413025,2.24171328545,4.252193841217072,5.373649475040001,0.5761004026879645,0.940971458763,-0.7102799863813319,0.0834577936545
22481.816,fp,0.0,1.537447810173035,,4.009786128997804,,0.9999989271167776,Car,,1.6717504262924194,,4.200257933944578,,0.3289512790380135,,-0.6228014351747944,
22481.866,fp,0.0,1.5380083322525024,,3.91440224647522,,1.0,Car,,1.6498064994812012,,4.283318439834143,,0.2777453026377555,,-0.6437173295910257,
22481.916,fp,0.0,1.5290377140045166,,3.910513877868652,,1.0,Car,,1.6502296924591064,,3.967056715311664,,-0.0062831420225342785,,-0.4758438903646392,
22481.966,fp,0.0,1.5154507160186768,,3.8568286895751953,,1.0,Car,,1.6415756940841677,,4.240419050279724,,0.031371180809767835,,-0.5577958712090614,
22482.016,fp,0.0,1.5109723806381226,,3.8261873722076416,,1.0,Car,,1.6452674865722656,,4.101494950303377,,-0.11129788407289692,,-0.483887777285946,
22482.066,fp,0.0,1.4894167184829712,,3.8363573551177983,,1.0,Car,,1.6454839706420898,,4.37976269903292,,-0.11678331349431645,,-0.5429500564047771,
22482.116,fp,0.0,1.4900681972503662,,3.784746170043945,,1.0,Car,,1.6471750736236572,,4.289730866869983,,-0.21544838632091445,,-0.4899188744913992,
22482.166,fp,0.0,1.4929567575454712,,3.8734285831451416,,1.0,Car,,1.641478419303894,,4.7283610140529815,,-0.22148830995722468,,-0.5762031892196031,
22482.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,6.690654300119999,,-0.0879368745657,,0.0855687438611
22482.216,fp,0.0,1.481464385986328,,3.7613098621368413,,1.0,Car,,1.6338467597961426,,4.499770291271197,,-0.3287994347101103,,-0.4971510027484385,
22482.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,6.8354578430999995,,-0.19000198062600002,,0.08590849366039999
22482.266,fp,0.0,1.4888049364089966,,3.881678342819214,,1.0,Car,,1.63896381855011,,4.679293369540548,,-0.40857324808263,,-0.5074003108930976,
22482.316,fp,0.0,1.4965274333953855,,3.867994785308838,,1.0,Car,,1.6364338397979736,,5.099799593567624,,-0.4193882109341717,,-0.5785646174580332,
22482.366,fp,0.0,1.4933254718780518,,3.860567331314087,,1.0,Car,,1.6488418579101562,,5.218472120996539,,-0.477622035623372,,-0.5796874908715957,
22482.416,fp,0.0,1.4980616569519043,,3.967748641967773,,1.0,Car,,1.6630871295928955,,5.275610499276401,,-0.5708443360744212,,-0.5628873918669548,
22482.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,7.38105909,,-0.5661715847869999,,0.08676594859020001
22482.466,fp,0.0,1.4912912845611572,,3.8589117527008057,,1.0,Car,,1.6369653940200806,,5.185323133760013,,-0.6255897701376587,,-0.5384440718776649,
22482.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,7.52035448928,,-0.660382073395,,0.08667001790269999
22482.516,fp,0.0,1.4760884046554563,,3.803175926208496,,1.0,Car,,1.6310379505157468,,5.2642166168229805,,-0.686968168043985,,-0.5406992242766977,
22482.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,7.66329742778,,-0.756434984501,,0.0865492128538
22482.566,fp,0.0,1.4948618412017822,,3.8304021358489986,,1.0,Car,,1.6189277172088623,,5.408320272032074,,-0.7531201868041858,,-0.5551472456062685,
22482.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,7.810506903260001,,-0.854679171039,,0.08644152617139998
22482.616,fp,0.0,1.4892343282699585,,3.8417809009552,,1.0,Car,,1.6232489347457886,,5.473725147449648,,-0.8214608137423848,,-0.5423210140287038,
22482.666,tp,0.01739653952831267,1.4917153120040894,1.66727590561,3.905659914016724,4.61100578308,1.0,Car,Car,1.6371217966079712,2.24171328545,5.972027618347181,7.962457047589999,-0.9061561828381476,-0.955479548807,-0.6092368985579313,0.0863688207045
22482.716,tp,0.027783335496768553,1.523165225982666,1.66727590561,3.977005004882813,4.61100578308,1.0,Car,Car,1.6407226324081419,2.24171328545,6.2158259208318976,8.11948274834,-0.9962868889668414,-1.05902843524,-0.6280387333851003,0.08634055811139998
22482.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,8.28184623681,,-1.1654715612200002,,0.0863583579365
22482.766,fp,0.0,1.5086185932159424,,3.8514113426208496,,1.0,Car,,1.6288293600082395,,6.009794705390108,,-1.0424837468292476,,-0.5741800959832766,
22482.816,tp,0.019171090582082436,1.5057804584503174,1.66727590561,3.873003721237183,4.61100578308,1.0,Car,Car,1.6437433958053589,2.24171328545,6.46333990798425,8.44971519462,-1.1381209619900694,-1.27489723288,-0.6256013015687465,0.08641957383950001
22482.866,tp,0.023527594148779828,1.5041444301605225,1.66727590561,3.876387357711792,4.61100578308,1.0,Car,Car,1.638129949569702,2.24171328545,6.662878073141982,8.62322702189,-1.2303217215825468,-1.38741599604,-0.6349590956568605,0.08651969942289998
22482.916,tp,0.030324395848276182,1.521090030670166,1.66727590561,3.9135129451751713,4.61100578308,1.0,Car,Car,1.6433258056640625,2.24171328545,6.910653636942034,8.802313253280001,-1.3510113407224131,-1.5029647180799999,-0.6462546428473255,0.0866600852657
22482.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,8.986349754439999,,-1.62111750744,,0.08685766641489999
22482.966,fp,0.0,1.5207581520080566,,3.871249437332153,,1.0,Car,,1.635068416595459,,5.766373630668175,,-1.257632000349414,,-0.8507557654834104,
22483.016,tp,0.013609150281348266,1.502380132675171,1.66727590561,3.7636773586273193,4.61100578308,1.0,Car,Car,1.618579983711243,2.24171328545,7.071073300081223,9.17212126648,-1.4909956557817352,-1.7398124036000002,-0.6339970324952056,0.0872245505505
22483.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,9.35441205859,,-1.85578473468,,0.08782824480910001
22483.066,fp,0.0,1.4980034828186035,,3.860786676406861,,1.0,Car,,1.62136971950531,,7.2147677793517735,,-1.599438678711718,,-0.631310585805541,
22483.116,tp,0.1652272087711465,1.5156525373458862,1.66727590561,3.9035701751708975,4.61100578308,1.0,Car,Car,1.627861499786377,2.24171328545,8.335513005545277,9.53104098478,-1.8372806504275372,-1.96768394795,-0.6509998529324186,0.0885430009365
22483.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,9.70067504019,,-2.07477065478,,0.0892699061011
22483.166,fp,0.0,1.5123494863510132,,3.8478484153747563,,1.0,Car,,1.635914325714111,,7.120045298568206,,-1.7084036308166692,,-0.5774556145542515,
22483.216,tp,0.0942076281598657,1.4876153469085691,1.66727590561,3.767665147781372,4.61100578308,1.0,Car,Car,1.621816635131836,2.24171328545,8.385401723706183,9.864595157250001,-1.9741039394429452,-2.17792088974,-0.6397515880265311,0.089848629042
22483.266,tp,0.12240664506505458,1.5056453943252563,1.66727590561,3.82547664642334,4.61100578308,1.0,Car,Car,1.6266885995864868,2.24171328545,8.684259507777748,10.0253686777,-2.096611121803092,-2.27882273488,-0.6535659463119643,0.09021882986789999
22483.316,tp,0.139649364899868,1.5009216070175169,1.66727590561,3.860966205596924,4.61100578308,1.0,Car,Car,1.6346033811569214,2.24171328545,8.893357043264448,10.1840934023,-2.2144911303761905,-2.3781577183400002,-0.6667151151347444,0.0904251167614
22483.366,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,10.3448425961,,-2.4725521054299997,,0.09050512413069998
22483.366,fp,0.0,1.4893490076065063,,3.9012374877929688,,1.0,Car,,1.6400703191757202,,7.922003424663929,,-2.0763267082455803,,-0.6264993136580284,
22483.416,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,10.5098450594,,-2.5601442283,,0.0905092445294
22483.416,fp,0.0,1.5015313625335691,,3.799270629882813,,1.0,Car,,1.6228926181793213,,8.314664163878039,,-2.19776957795704,,-0.6604535794313531,
22483.416,fp,0.0,1.7654533386230469,,0.6533425450325012,,0.8865017380712373,Car,,0.6447165012359619,,27.945741424948807,,-5.6453119531264235,,-0.946828078160486,
22483.466,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,10.6790278702,,-2.64499535074,,0.0904346394725
22483.466,fp,0.0,1.5163401365280151,,3.7387943267822266,,1.0,Car,,1.6331100463867188,,8.196550558218414,,-2.2006339747787105,,-0.6194954615630337,
22483.466,fp,0.0,1.7816047668457031,,0.9652255773544312,,0.9975282379626113,Car,,0.6930425763130188,,28.096525787506327,,-5.7603450459094905,,-0.9322818506870476,
22483.516,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,10.8528760417,,-2.72909236013,,0.09032526729430002
22483.516,fp,0.0,1.51461923122406,,3.792006731033325,,1.0,Car,,1.6232467889785769,,8.403037114818725,,-2.2785651014858,,-0.625633168341297,
22483.516,fp,0.0,1.758128046989441,,0.7489787936210632,,0.9974570105148172,Car,,0.6517913341522217,,29.564231487825488,,-6.299816288671672,,-0.9804237811778194,
22483.566,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,11.031778340899999,,-2.81342795102,,0.0902196457385
22483.566,fp,0.0,1.5115609169006348,,3.786566257476807,,1.0,Car,,1.6324894428253174,,8.799020525031038,,-2.401990193413753,,-0.6481586949682825,
22483.566,fp,0.0,1.776223063468933,,0.9388507008552552,,0.7766318232060518,Car,,0.6767646074295044,,31.217723910113488,,-6.716693296407398,,-0.9685537529304328,
22483.616,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,11.215820228299998,,-2.8993578916500002,,0.09013902396680001
22483.616,fp,0.0,1.514695405960083,,3.706517457962036,,1.0,Car,,1.6300421953201294,,7.479396173414434,,-2.104837872116752,,-0.7929893659578386,
22483.616,fp,0.0,1.712584376335144,,0.6399162411689758,,0.9983684956674206,Car,,0.6396414041519165,,26.207566968123,,-5.7674054767475775,,-0.7935414058937766,
22483.666,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,11.4053953218,,-2.9868429859099996,,0.09010212861289998
22483.666,fp,0.0,1.5200395584106443,,3.720804452896118,,1.0,Car,,1.6405659914016724,,8.678182563129845,,-2.4192043648008954,,-0.6158913910694519,
22483.666,fp,0.0,1.7512322664260864,,0.6978104114532471,,0.9937444985978612,Car,,0.6544078588485718,,26.3515704309727,,-5.913825946897732,,-0.7980083640609443,
22483.716,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,11.6005474205,,-3.0757799306299995,,0.09012240447660001
22483.716,fp,0.0,1.501506209373474,,3.723931312561035,,1.0,Car,,1.6258546113967896,,8.709076493677292,,-2.46125329388055,,-0.6115885136374928,
22483.766,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,11.8002435282,,-3.1649262568400003,,0.0902478481016
22483.766,fp,0.0,1.5022276639938354,,3.67527437210083,,1.0,Car,,1.6294093132019043,,7.746798211964438,,-2.2308543984334337,,-0.7790166128722316,
22483.816,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,11.998066229700001,,-3.25257618335,,0.09065471920649999
22483.816,fp,0.0,1.5196089744567869,,3.735120058059693,,1.0,Car,,1.6284278631210327,,9.074936992757486,,-2.607652882574913,,-0.6212001711116528,
22483.866,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,12.1885254632,,-3.33547824261,,0.091325508979
22483.866,fp,0.0,1.5039594173431396,,3.65193247795105,,1.0,Car,,1.6155993938446045,,9.140687624522897,,-2.649314569469696,,-0.612579228961307,
22483.916,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,12.3709084857,,-3.41444448823,,0.0920316737053
22483.916,fp,0.0,1.5160341262817385,,3.6808040142059326,,1.0,Car,,1.628564953804016,,9.599593199539212,,-2.7998750673093835,,-0.6374719190452822,
22483.916,fp,0.0,1.8184077739715576,,1.1297526359558103,,0.9999426018252998,Car,,0.7171857953071594,,30.70483762019813,,-7.547418384732816,,-0.8663513978030721,
22483.966,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,12.5490777405,,-3.4910676176899997,,0.09250607461210002
22483.966,fp,0.0,1.5110487937927246,,3.6893489360809326,,1.0,Car,,1.6303714513778689,,9.629404910476305,,-2.8285832489208143,,-0.6188318783959961,
22484.016,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,12.7275071263,,-3.5672906045499997,,0.09270641686429999
22484.016,fp,0.0,1.5059261322021484,,3.696367740631104,,1.0,Car,,1.623970627784729,,8.415943531563064,,-2.5162590429788603,,-0.7554015411087232,
22484.066,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,12.906128103499999,,-3.64305014542,,0.09278899320299999
22484.066,fp,0.0,1.496867537498474,,3.650488138198853,,1.0,Car,,1.621379256248474,,9.677680423993506,,-2.885066441463698,,-0.6037576160827776,
22484.116,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,13.084849339000002,,-3.71830362631,,0.0928367721613
22484.116,fp,0.0,1.490082025527954,,3.632319211959839,,1.0,Car,,1.6201163530349731,,8.594987980262346,,-2.5936865661591524,,-0.7520537675315566,
22484.166,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,13.263730017,,-3.79280377873,,0.0928894446637
22484.166,fp,0.0,1.5074440240859983,,3.755172967910767,,1.0,Car,,1.628724217414856,,10.561299810927244,,-3.1720437609694248,,-0.6611899481241554,
22484.216,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,13.4425762751,,-3.86696781383,,0.09296049088910001
22484.216,fp,0.0,1.4809490442276,,3.648940324783325,,1.0,Car,,1.6169996261596682,,8.518160480607785,,-2.6094617996676885,,-0.7261088867641146,
22484.266,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,13.6223607633,,-3.9408330998000003,,0.0930084326898
22484.266,fp,0.0,1.483134150505066,,3.6719150543212886,,1.0,Car,,1.6238858699798584,,8.580815553995253,,-2.6503786842070096,,-0.725186736771219,
22484.316,fn,0.0,,1.66727590561,,4.61100578308,0.0,,Car,,2.24171328545,,13.8111100525,,-4.017768654469999,,0.0927841898194
22484.316,fp,0.0,1.5107893943786619,,3.7217063903808594,,1.0,Car,,1.6350820064544678,,9.239704767376256,,-2.8425657592697458,,-0.7623579361769971,
